NewsInEnglish,NewsInTamil,Category,CategoryInTamil
2017/Apr/18961-students-protested-in-sastri-bhawan-arrested.txt,விவசாயிகளுக்கு ஆதரவாக போராடிய மாணவர்கள் கைது,tamilnadu, தமிழ்நாடு
2017/Mar/18363-pon-radhakrishnan-about-neduvasal-project.txt,நெடுவாசலில் புரிந்துணர்வு ஒப்பந்தம் மட்டுமே; குழப்பமடைய வேண்டாம்: பொன்.ராதாகிருஷ்ணன்,tamilnadu, தமிழ்நாடு
2018/Oct/52332-chennai-collector-warning-working-schools-on-holiday.txt,பள்ளிகளுக்கு விடுமுறை கொடுக்கவில்லையா ? சென்னை ஆட்சியர் கடும் எச்சரிக்கை,tamilnadu, தமிழ்நாடு
2018/Nov/54611-rajasthan-bjp-suspends-11-rebels-including-4-former-ministers-as-polls-near.txt,முன்னாள் அமைச்சர்கள் உட்பட 11 பேர் பாஜகவில் இருந்து நீக்கம் - வசுந்தரா ராஜே அதிரடி,politics, அரசியல்
2017/Sep/28818-princess-diana-s-clothing-and-jewellery-items-up-for-auction-in-boston.txt,பிரிட்டன் இளவரசி டயானாவின் பொருட்கள் ஏலம்,world, உலகம்
2017/May/20457-gst-to-be-implemented-fom-july-1.txt,ஜூலை 1 முதல் ஜிஎஸ்டி வரிவிதிப்பு: உணவுப்பொருட்கள் விலைகுறைய வாய்ப்பு,india, இந்தியா
2018/Aug/49652-karunanidhi-burial-place-case-madras-hc-given-permission-to-burial-at-marina.txt,மெரினாவில் கருணாநிதிக்கு இடம் ஒதுக்க நீதிமன்றம் அதிரடி உத்தரவு!,tamilnadu, தமிழ்நாடு
2016/Nov/13634-special-arrangement-in-banks-for-salaried-person.txt,நாளை சம்பள நாள்... சிரமமின்றி பணம் எடுக்க வங்கிகள் சிறப்பு ஏற்பாடு...!,tamilnadu, தமிழ்நாடு
2016/Dec/14180-born-baby-death-in-one-hour.txt,பிறந்த குழந்தை ஒரு மணி நேரத்தில் இறப்பு... மருத்துவர் இல்லாததால் நிகழ்ந்த அவலம்,tamilnadu, தமிழ்நாடு
2017/Apr/19200-delaying-an-air-india-flight-can-cost-you-a-fine-of-up-to-rs-15-lakh.txt,அத்துமீறும் பயணிகளுக்கு 15 லட்சம் வரை அபராதம்: ஏர் இந்தியா அதிரடி,world, உலகம்
2018/Jul/48244-it-s-official-rajinikanth-s-2-0-release-date-has-been-announced.txt,நவம்பர் 29 இல் 2.0 ரிலீஸ் ! அறிவித்தார் ஷங்கர்,cinema, சினிமா
2018/Nov/54455-bengaluru-constable-rapes-home-guard-after-she-complains-about-him-arrested.txt,பெண் காவலரை பாலியல் வன்கொடுமை செய்த கான்ஸ்டபிள் கைது,india, இந்தியா
2018/Aug/50081-cm-palanisamy-condolence-to-vajpayee.txt,வாஜ்பாயின் மறைவு நாட்டிற்கே பேரிழப்பு: முதலமைச்சர் பழனிசாமி,india, இந்தியா
2018/Dec/55046-gaja-cyclone-effect-muthupettai-village-people-near-thiruthuraipoondi-living-in-cemetery-due-to-lack-of-help.txt,முகாம் இல்லாததால் சுடுகாட்டில் சமைத்து உண்ணும் மக்கள்,tamilnadu, தமிழ்நாடு
2017/Oct/33187-usury-problem-cm-new-ordered.txt,கந்துவட்டி புகார்கள் மீது துரித நடவடிக்கை: முதலமைச்சர் உத்தரவு,tamilnadu, தமிழ்நாடு
2018/Jul/48649-whatsapp-to-limit-message-forwarding-to-five-chats-in-india.txt,வாட்ஸ் அப் நிறுவனத்துக்கு மத்திய அரசு கடும் எச்சரிக்கை,india, இந்தியா
2018/Oct/52323-sensex-cracks-4-000-pts-in-24-days-history-still-favours-bears.txt,பங்குச் சந்தைகளில் கரடியின் ஆதிக்கம் - சென்செக்ஸ் 806 புள்ளிகள் சரிந்தது,india, இந்தியா
2018/Dec/56407-no-blanket-powers-to-10-agencies-to-intercept-every-action-requires-prior-approval.txt,“கணினி தகவலை இடைமறிக்க யாருக்கும் உரிமை தரவில்லை” - அதிகாரி தரப்பு,india, இந்தியா
2018/Jan/39613-selfi-before-train-coimbatore-student-death.txt,ரயில் முன் செல்ஃபி: கோவை மாணவர் உயிரிழப்பு,tamilnadu, தமிழ்நாடு
2017/Feb/17027-bribe-in-tripur-government-hospital.txt,அரசு மருத்துவமனையில் லஞ்சம் பெறப்படுகிறது: ஒப்புக்கொண்ட சுகாதாரப் பிரிவு இணை இயக்குநர்,tamilnadu, தமிழ்நாடு
2018/Mar/41756-college-student-killed-near-college-campus-in-chennai.txt,கல்லூரி மாணவி அஷ்வினியின் கொலைக்கான பின்னணி..!,tamilnadu, தமிழ்நாடு
2018/Sep/51634-controversial-speech-case-filed-on-mla-karunas.txt,சர்ச்சைக்குரிய பேச்சு - கருணாஸ் எம்.எல்.ஏ மீது வழக்குப்பதிவு ,politics, அரசியல்
2018/Nov/54664-kannada-actor-former-union-minister-ambareesh-dies.txt,நடிகர் அம்பரீஷ் மாரடைப்பால் மரணம்,cinema, சினிமா
2017/May/20198-human-sense-of-smell-is-better-than-dog.txt,தெரியுமா? மோப்ப சக்தியில் நாய்களை விட மனிதர்களே சிறந்தவர்கள்,world, உலகம்
2018/Dec/55112-cop-among-2-killed-as-mob-targets-police-in-up.txt,உ.பி.வன்முறை.. கல்லெறி தாக்குதலோடு போலீசாரை துப்பாக்கியால் சுட்டது அம்பலம்..!,india, இந்தியா
2018/May/46024-dhoni-presents-csk-jersey-to-durai-murugan.txt,தோனியிடம் சிஎஸ்கே ஜெர்சி வாங்கிய துரைமுருகன்!,sports, விளையாட்டு
2017/May/20642-nita-ambani-s-mother-prays-during-match.txt,இந்த பாட்டி யாருன்னு தெரியுதா?,sports, விளையாட்டு
2017/Apr/18891-a-man-cheating-supremecourt-illegally-sale-liquor.txt,இது வேற லெவல்: சாமர்த்தியமாக தண்ணி காட்டும் நபர்,india, இந்தியா
2018/Sep/51589-on-this-day-in-history-september-19-2007-yuvraj-singh-smashed-stuart-broad-for-six-sixes-in-an-over.txt,கோபமூட்டிய பிளண்டாப் - 6 சிக்ஸர்கள் பறக்கவிட்ட யுவராஜ் !,sports, விளையாட்டு
2017/Apr/18622-rk-nagar-bypoll-special-security-force-arrive.txt,ஆர்.கே.நகர் இடைத்தேர்தல் பாதுகாப்புக்கு துணை ராணுவம் வருகை,tamilnadu, தமிழ்நாடு
2017/Aug/26327-ration-hijacking-in-the-lorry-to-prevent-gps.txt,ரேஷன் பொருட்கள் கடத்தலை தடுக்க லாரியில் ஜிபிஎஸ் கருவி,tamilnadu, தமிழ்நாடு
2017/Apr/19326-who-is-party-leader-ops-vs-eps.txt,கட்சிக்கு ஓபிஎஸ்... ஆட்சிக்கு இபிஎஸ்?,tamilnadu, தமிழ்நாடு
2018/Sep/51795-shilpa-shetty-blasts-an-airline-on-facing-racism-at-the-sydney-airport.txt,சிட்னி விமான நிலையத்தில் நிறவெறியில் சிக்கிய ஷில்பா!,cinema, சினிமா
2018/Dec/56242-chief-minister-says-about-senthilbalaji-party-transfer.txt,“செந்தில்பாலாஜி ஒரு அரசியல் வியாபாரி” - முதல்வர் பழனிசாமி ,politics, அரசியல்
2018/Apr/43578-dont-give-flight-to-pm-modi-request-to-air-india.txt,‘பிரதமர் மோடிக்கு ஃபிளைட் கொடுக்காதீங்க’...வடிவேலு பட காமெடியை போல ஒரு சம்பவம்.!,tamilnadu, தமிழ்நாடு
2017/Jul/23088-actor-kritika-chaudhary-had-links-with-drug-mafia.txt,கொல்லப்பட்ட நடிகைக்கு போதை கும்பலுடன் தொடர்பு?,india, இந்தியா
